Date,UWG_Mailing,BFCM_Promo_Effect,holiday_list,Offline_Promo,Promotion_Discount,Total_Revenue,Revenue_New_Customer,influencer_spend,Awin_spend,microsoft_spend,criteo_spend,cost_outbrain,spend_Google_Branded,spend_Google_Non_Branded,spend_Google_PMAX,spend_Google_Demand_Gen,spend_Google_Others,spend_Meta_ASC,spend_Meta_Retargeting,spend_Meta_Prospecting,spend_Google,spend_Meta
2025-01-01,0,0,1,0,0,20987.0,8979.19,0.0,92.62,7.14,59.26180657,36.0,810.144192,18.923413,165.733882,0.0,0.0,87.83,26.65,37.96,994.801487,152.44
2025-01-02,0,0,0,0,1,53089.0,15925.73,0.0,161.37,114.04,64.26702797,33.0,986.518016,45.316031,318.652552,0.0,0.0,344.760001,92.73,166.72,1350.486599,604.210001
2025-01-03,0,0,0,0,1,41561.0,11318.4,0.0,119.91,151.29,67.64184724,32.0,1021.87371,44.495521,332.607183,0.0,0.0,530.68,140.019999,303.610002,1398.976414,974.310001
2025-01-04,0,0,0,0,1,45886.0,14301.57,0.0,108.8,84.35,58.30480142,32.0,1075.547817,41.742175,364.154273,0.0,0.0,335.379999,123.51,190.36,1481.444265,649.249999
2025-01-05,0,0,0,0,1,69142.0,21720.38,0.0,232.99,101.76,83.63867939,34.0,1254.81048,42.51,317.751158,0.0,0.0,566.320001,164.099999,309.34,1615.071638,1039.76
2025-01-06,0,0,0,0,0,30126.0,11999.58,0.0,48.67,89.05,64.82039665,33.0,914.906852,42.83,289.052892,0.0,0.0,507.21,156.739999,286.970001,1246.789744,950.92
2025-01-07,0,0,0,0,1,47641.0,13505.41,0.0,113.9,115.15,84.10338798,101.0,1140.368916,43.667349,339.577954,12.761316,0.0,509.08,165.100001,297.37,1536.375535,971.550001
2025-01-08,0,0,0,0,1,45020.0,12954.87,0.0,108.91,133.52,101.6552567,101.0,1045.344477,203.594597,888.451484,50.276402,0.0,432.059998,138.440001,247.35,2187.66696,817.849999
2025-01-09,0,0,0,0,1,46029.0,13619.45,0.0,151.3,132.21,114.2032367,101.0,967.824353,224.093571,1547.72664,52.619694,0.0,426.98,111.3,214.089998,2792.264258,752.369998
2025-01-10,0,0,0,0,1,44347.0,12042.65,0.0,80.53,103.38,92.36887125,70.0,819.996288,124.451698,1440.423251,40.859061,0.0,433.110001,120.140002,225.38,2425.730298,778.630003
2025-01-11,0,0,0,0,1,41961.0,13894.97,0.0,153.95,116.75,72.18863879,69.0,1087.18593,119.433261,1293.526924,12.067103,0.0,446.58,122.729999,237.04,2512.213218,806.349999
2025-01-12,0,0,0,0,1,59989.0,17924.54,0.0,194.25,133.44,90.5330883,68.0,1332.195473,119.389159,1219.481154,11.729506,0.0,536.25,158.660001,292.669999,2682.795292,987.58
2025-01-13,0,0,0,0,1,44664.0,18462.3,0.0,163.38,141.04,91.99867696,68.0,885.417871,117.568158,1288.712431,12.295466,0.0,501.96,150.190001,280.100001,2303.993926,932.250002
2025-01-14,1,0,0,0,1,74344.0,18243.95,0.0,191.1,155.4,90.03942328,68.0,928.06171,122.013658,1275.195618,10.26675,0.0,485.24,136.06,220.519999,2335.537736,841.819999
2025-01-15,0,0,0,0,1,62239.0,14506.69,0.0,182.5,141.86,87.26686024,68.0,1211.196188,118.311628,1225.177603,8.507081,0.0,462.259999,134.52,216.26,2563.1925,813.039999
2025-01-16,0,0,0,0,1,49609.0,14899.32,0.0,85.79,166.43,93.60484349,69.0,1297.265995,117.01225,1270.454268,9.85062,0.0,443.359997,118.410001,197.08,2694.583133,758.849998
2025-01-17,0,0,0,0,1,45444.0,13825.3,0.0,167.25,136.2,100.2925725,69.0,1248.886953,118.79659,1240.423809,11.924252,0.0,454.01,127.76,204.33,2620.031604,786.1
2025-01-18,0,0,0,0,1,61645.0,17545.77,0.0,182.41,109.03,97.66875874,68.0,1480.254299,119.965248,1271.295444,10.358443,0.0,432.760002,112.59,172.839999,2881.873434,718.190001
2025-01-19,0,0,0,0,1,75320.0,23416.38,0.0,141.41,109.83,143.9968969,68.0,1550.811234,118.907864,1222.924352,11.416442,0.0,528.799999,147.49,235.4,2904.059892,911.689999
2025-01-20,0,0,0,0,1,46449.0,13654.42,0.0,57.94,142.94,208.2139909,68.0,1274.5398,118.311746,1181.927002,10.179071,0.0,551.15,158.450001,253.81,2584.957619,963.410001
2025-01-21,0,0,0,0,1,63891.0,16516.19,0.0,204.83,142.01,192.2799455,68.0,1410.244457,116.126413,1339.212992,9.227809,0.0,454.149998,132.38,201.37,2874.811671,787.899998
2025-01-22,0,0,0,0,1,60102.0,17637.61,0.0,156.04,166.05,184.5957768,68.0,1079.233026,112.622988,1270.07643,9.672672,0.0,546.62,121.18,211.46,2471.605116,879.26
2025-01-23,0,0,0,0,1,52483.0,16244.27,0.0,203.62,138.16,161.2294405,69.0,1308.040406,114.766555,1291.194563,10.608503,0.0,676.680004,113.429999,304.230002,2724.610027,1094.340005
2025-01-24,0,0,0,0,1,53186.0,18154.05,0.0,169.0,148.47,168.6044164,72.0,1011.931323,109.464869,1321.008809,9.400223,0.0,665.17,119.05,310.530001,2451.805224,1094.750001
2025-01-25,0,0,0,0,1,62246.0,21184.67,0.0,168.12,98.33,189.0570261,67.0,1623.798984,117.399203,1344.250029,10.059193,0.0,651.49,116.850001,292.640001,3095.507409,1060.980002
2025-01-26,1,0,0,0,1,152129.0,32203.82,0.0,396.91,134.34,261.6339852,69.0,1942.06811,113.704549,1227.406602,9.218065,0.0,815.910001,152.64,361.210062,3292.397326,1329.760063
2025-01-27,0,0,0,0,1,65777.0,17290.87,0.0,268.16,174.23,190.2741,66.0,1352.205042,114.0625,1250.37985,9.56326,0.0,751.66,137.200001,342.590002,2726.210652,1231.450003
2025-01-28,0,0,0,0,1,51346.0,16201.69,0.0,187.17,159.93,208.5526,66.0,1313.316235,112.058553,1184.595201,9.132707,0.0,658.36,125.490001,307.980001,2619.102696,1091.830002
2025-01-29,0,0,0,0,1,51319.0,16571.95,0.0,169.88,130.17,183.8941,66.0,1426.215801,102.750137,1186.168964,8.516515,0.0,690.299999,126.06,308.630001,2723.651417,1124.99
2025-01-30,0,0,0,0,1,65921.0,19517.12,0.0,128.34,163.92,191.7492,67.0,1337.48992,101.518982,1204.825907,9.489697,0.0,678.37,131.39,307.949999,2653.324506,1117.709999
2025-01-31,0,0,0,0,1,57237.0,15385.87,0.0,168.32,96.21,175.5882,65.0,1708.730476,100.569221,1172.543558,6.976659,0.0,665.349998,121.8,296.43,2988.819914,1083.579998
2025-02-01,0,0,0,0,1,57504.0,17459.91,0.0,159.02,66.14,137.9312,71.0,1938.862209,130.069123,1519.070585,12.286859,0.0,624.580002,113.31,273.59,3600.288776,1011.480002
2025-02-02,0,0,0,0,1,97160.0,25769.09,0.0,314.67,126.03,145.3178,72.0,2042.182688,132.593995,1473.604643,11.834035,0.0,766.640002,141.920001,351.270001,3660.215361,1259.830004
2025-02-03,0,0,0,0,1,51688.0,18247.85,0.0,148.3,153.33,156.8144,71.0,1446.184994,132.610542,1255.011404,12.262032,0.0,773.86,150.34,352.050001,2846.068972,1276.250001
2025-02-04,0,0,0,0,1,66619.0,20710.21,0.0,154.45,136.84,145.7135,103.0,1590.971826,127.506374,1378.823798,11.876209,0.0,713.53,132.930002,327.87,3109.178207,1174.330002
2025-02-05,0,0,0,0,1,56403.0,12795.11,0.0,151.21,99.0,130.2958,105.0,1404.07139,125.022143,1463.266435,11.346469,0.0,674.800002,121.62,294.28,3003.706437,1090.700002
2025-02-06,0,0,0,0,1,56033.0,18864.11,0.0,214.48,145.63,124.7436,103.0,1402.537335,129.614803,1423.949737,10.824617,0.0,648.610002,122.1,292.85,2966.926492,1063.560002
2025-02-07,0,0,0,0,1,42975.0,13422.96,0.0,78.57,112.78,139.9156,104.0,1465.696779,130.213911,1320.924964,11.497064,0.0,652.939999,116.77,290.899999,2928.332718,1060.609998
2025-02-08,0,0,0,0,1,55650.0,21854.64,0.0,148.7,87.22,127.6706,104.0,1654.871553,156.066334,1514.370653,11.062609,0.0,660.290001,122.05,288.98,3336.371149,1071.320001
2025-02-09,0,0,0,0,1,79372.0,27210.96,0.0,210.81,15.08,0.0,104.0,2034.832167,124.028684,1353.023662,11.090198,0.0,810.469999,149.309999,368.319999,3522.974711,1328.099997
2025-02-10,0,0,0,0,1,49628.0,18087.67,0.0,117.28,113.35,154.5252,104.0,1757.124008,123.562233,1314.439606,10.853616,0.0,681.569999,134.310002,322.560002,3205.979463,1138.440003
2025-02-11,1,0,0,0,1,81303.0,15220.51,0.0,252.63,94.52,171.5059,104.0,1765.464432,123.768632,1336.565096,10.619851,0.0,709.829999,135.439999,331.07,3236.418011,1176.339998
2025-02-12,0,0,0,0,1,71857.0,19615.85,0.0,215.45,143.42,133.7817,103.0,1761.961088,119.243512,1353.75398,10.641262,0.0,709.250001,126.92,303.829999,3245.599842,1140.0
2025-02-13,0,0,0,0,1,54831.0,21316.79,0.0,205.3,157.11,132.6941,103.0,1739.686955,122.114107,1348.20598,11.199782,0.0,647.549998,119.32,285.109999,3221.206824,1051.979997
2025-02-14,0,0,0,0,1,48974.0,19918.84,0.0,157.39,134.77,113.0053,107.0,1831.768336,130.928128,1440.834459,10.910366,0.0,653.25,121.449999,293.51,3414.441289,1068.209999
2025-02-15,0,0,0,0,1,58232.0,19939.51,0.0,151.43,109.06,135.5384,104.0,1654.399797,124.710613,1394.691485,10.714248,0.0,677.669998,120.34,293.93,3184.516143,1091.939998
2025-02-16,0,0,0,0,1,102302.0,32005.94,0.0,409.63,134.25,163.5527,103.0,1533.792707,131.449025,1465.388685,11.363281,0.0,796.52,148.46,364.659999,3141.993698,1309.639999
2025-02-17,0,0,0,0,1,49661.0,22547.33,0.0,187.26,122.84,153.138138,103.0,1152.682979,123.304733,1255.206119,11.230144,0.0,705.710001,144.200001,333.76,2542.423975,1183.670002
2025-02-18,0,0,0,0,1,52422.0,19091.39,0.0,106.6,131.69,137.2122,103.0,1159.465683,122.832982,1329.869237,10.626617,0.0,711.86,125.080001,306.84,2622.794519,1143.780001
2025-02-19,0,0,0,0,1,40374.0,15351.94,0.0,141.03,118.48,101.2238,105.0,1193.555751,124.150182,1324.015118,10.944128,0.0,679.919999,124.880001,305.0,2652.665179,1109.8
2025-02-20,1,0,0,0,1,51460.0,10776.19,0.0,133.93,113.38,127.4679,103.0,1184.124845,123.743577,1293.695507,10.346676,0.0,649.840002,123.339998,294.430001,2611.910605,1067.610001
2025-02-21,0,0,0,0,1,49973.0,11121.05,0.0,177.62,108.43,135.8384867,103.0,1315.984032,117.859831,1325.917012,10.222522,0.0,669.91,119.760001,295.229999,2769.983397,1084.9
2025-02-22,0,0,0,0,1,50373.0,18878.42,0.0,121.19,123.48,129.8706,103.0,1495.699894,123.048322,1393.996803,10.241613,0.0,678.920001,122.31,301.420001,3022.986632,1102.650002
2025-02-23,0,0,0,0,1,66923.0,20546.88,0.0,141.57,108.74,175.7808,103.0,1650.265548,124.363146,1284.107574,11.827075,0.0,782.08,144.51,356.189999,3070.563343,1282.779999
2025-02-24,0,0,0,0,0,40365.0,17761.98,0.0,90.89,143.57,153.9746,103.0,1100.315755,118.525234,1188.421587,12.232749,0.0,702.190001,88.38,244.63,2419.495325,1035.200001
2025-02-25,0,0,0,0,0,33443.0,12846.85,0.0,72.89,115.98,142.8581,107.0,1101.71047,116.257136,1102.100785,12.360256,0.0,808.11,97.320001,329.6,2332.428647,1235.030001
2025-02-26,0,0,0,0,0,35984.0,12218.0,0.0,115.01,137.8,150.7539,103.0,1058.219267,116.978513,1091.887037,8.62591,0.0,787.83,95.910001,328.23,2275.710727,1211.970001
2025-02-27,1,0,0,0,1,68713.0,16868.34,0.0,119.72,142.22,154.2943,103.0,1249.881735,118.179095,898.479819,7.746986,0.0,795.420001,99.039998,338.160001,2274.287635,1232.62
2025-02-28,0,0,0,0,1,55104.0,17578.39,0.0,313.17,122.04,163.1569285,97.0,887.172548,104.899409,937.935989,7.483014,0.0,800.910001,90.439999,322.25,1937.49096,1213.6
2025-03-01,0,0,0,0,1,61415.0,19204.43,0.0,167.29,116.03,108.7529,92.0,1142.479479,115.318241,1141.723223,11.688062,0.0,697.910002,84.580001,282.85,2411.209005,1065.340003
2025-03-02,0,0,0,0,1,86624.0,29938.45,0.0,313.25,116.35,130.7873,90.0,1172.497283,121.402878,1177.744081,10.13093,0.0,882.159999,106.650002,366.28,2481.775172,1355.090001
2025-03-03,0,0,0,0,1,48070.0,19300.27,0.0,181.45,130.11,147.6299788,91.0,1255.967002,117.342974,985.447118,11.870399,0.0,815.58,100.780001,331.700001,2370.627493,1248.060002
2025-03-04,0,0,0,0,1,51979.0,20417.8,0.0,161.27,134.82,128.5613,92.0,1077.793524,116.258068,1119.849886,10.773334,0.0,822.610002,92.959999,332.78,2324.674812,1248.350001
2025-03-05,0,0,0,0,1,55559.0,19365.78,0.0,79.06,126.33,116.5286,90.0,1347.708681,117.932223,1195.009429,9.537175,0.0,783.81,94.11,319.43,2670.187508,1197.35
2025-03-06,1,0,0,0,1,60962.0,18794.36,0.0,174.65,142.9,125.24226,90.0,1307.530083,117.547892,1300.884456,9.628434,0.0,769.18,92.27,310.83,2735.590865,1172.28
2025-03-07,0,0,0,0,1,59186.0,17160.48,0.0,74.55,110.92,113.9595795,90.0,1333.425168,121.583456,1302.606266,9.92692,0.0,771.679999,89.33,307.95,2767.54181,1168.959999
2025-03-08,0,0,0,0,1,59523.0,20176.95,0.0,218.95,102.27,101.4552,91.0,1544.379164,113.742114,1646.203396,5.433459,0.0,739.31,87.53,302.6,3309.758133,1129.44
2025-03-09,0,0,0,0,1,79234.0,22800.62,0.0,154.54,126.72,141.844,91.0,1928.931042,111.975942,1876.36629,7.660812,0.0,891.1,107.53,377.33,3924.934086,1375.96
2025-03-10,0,0,0,0,0,38970.0,17415.46,0.0,152.02,133.33,133.4788,92.0,1432.098933,117.40112,1266.314602,6.450762,0.0,825.830001,96.14,335.070001,2822.265417,1257.040002
2025-03-11,0,0,0,0,0,39216.0,16809.74,0.0,159.91,131.2,120.2816,91.0,1500.08683,115.350752,1282.776312,5.075184,0.0,809.17,97.379999,324.76,2903.289078,1231.309999
2025-03-12,0,0,0,0,0,46551.0,17676.9,0.0,140.63,147.33,137.6389,90.0,1742.1309,116.472812,1339.610339,5.966265,0.0,785.04,91.87,316.26,3204.180316,1193.17
2025-03-13,1,0,0,0,1,53152.0,14228.64,0.0,233.35,145.15,135.4632,90.0,1947.078485,115.116425,1259.77588,9.293947,0.0,767.17,90.27,306.09,3331.264737,1163.53
2025-03-14,0,0,0,0,1,47972.0,14549.91,0.0,141.69,118.91,113.6939,90.0,1416.506471,113.639956,1169.721564,7.340991,0.0,741.42,87.73,301.27,2707.208982,1130.42
2025-03-15,0,0,0,0,1,50385.0,16569.45,0.0,118.71,109.71,105.0289,91.0,1790.172828,117.191104,1465.53748,8.795209,0.0,774.36,91.67,312.06,3381.696621,1178.09
2025-03-16,0,0,0,0,1,66521.0,24006.4,0.0,147.68,129.17,140.4727,90.0,1810.11218,113.418733,1356.661896,7.613212,0.0,901.24,108.24,371.61,3287.806021,1381.09
2025-03-17,0,0,0,0,0,36265.0,16586.83,0.0,185.65,122.2,144.2246,91.0,1246.251426,113.787258,1267.231297,8.202848,0.0,821.64,93.88,335.14,2635.472829,1250.66
2025-03-18,0,0,0,0,0,38200.0,17360.06,0.0,143.85,109.9,115.3511281,90.0,1282.54403,119.86,1215.842544,7.346941,0.0,786.209999,97.28,322.710001,2625.593515,1206.2
2025-03-19,0,0,0,0,0,40239.0,13618.52,0.0,190.24,133.56,106.6776424,90.0,1244.291974,106.373229,1299.956153,7.442036,0.0,878.749999,94.7,330.12,2658.063392,1303.569999
2025-03-20,0,0,0,1,0,45580.0,15307.03,0.0,90.32,128.32,111.8278,90.0,1280.318244,113.9306,1249.971117,7.465256,0.0,696.8,90.22,305.67,2651.685217,1092.69
2025-03-21,0,0,0,1,0,39776.0,13339.13,0.0,164.25,123.72,108.7036,90.0,1230.601215,115.444849,1162.696785,5.587671,0.0,747.49,87.92,303.67,2514.33052,1139.08
2025-03-22,0,0,0,1,0,51832.0,16640.69,0.0,142.99,113.62,117.1706,91.0,1364.454836,110.274132,1376.330443,5.089495,0.0,762.33,91.53,304.82,2856.148906,1158.68
2025-03-23,0,0,0,1,0,82652.0,24594.29,0.0,350.16,144.99,146.9522,90.0,1616.446303,110.947761,1259.387896,6.976291,0.0,911.23,109.17,379.77,2993.758251,1400.17
2025-03-24,0,0,0,1,0,68262.0,22581.01,0.0,146.12,144.0,142.9122,90.0,1470.839798,155.057149,1182.140719,9.766105,0.0,806.66,99.070001,330.65,2817.803771,1236.380001
2025-03-25,1,0,0,1,1,137858.0,21137.09,0.0,601.88,145.06,133.627,90.0,1526.253383,101.09,1228.016075,7.880342,0.0,939.2,100.64,312.66,2863.2398,1352.5
2025-03-26,0,0,0,1,1,101136.0,23597.19,0.0,353.32,140.31,116.5124,90.0,1365.025675,100.71,1190.065571,6.479977,0.0,930.79,92.71,336.36,2662.281223,1359.86
2025-03-27,0,0,0,1,1,88338.0,21245.98,0.0,264.09,160.41,103.3785,90.0,1413.873677,96.504178,1096.130267,6.161222,0.0,585.86,83.54,302.2,2612.669344,971.6
2025-03-28,0,0,0,1,1,77823.0,20312.53,0.0,236.64,145.14,147.883386,91.0,1460.711818,106.608435,1205.870382,6.157969,0.0,693.6,91.34,303.72,2779.348604,1088.66
2025-03-29,0,0,0,1,1,92458.0,27086.24,0.0,291.06,123.85,147.9378,89.0,1542.311787,102.33061,1198.869939,6.32422,0.0,720.64,85.37,305.58,2849.836556,1111.59
2025-03-30,0,0,0,1,1,128263.0,32603.74,0.0,377.57,156.99,180.3756,91.0,1572.982052,94.367987,1157.887216,6.497477,0.0,897.1,106.73,373.55,2831.734732,1377.38
2025-03-31,0,0,0,1,1,81186.0,22903.45,0.0,313.13,150.21,156.6484478,86.0,1501.373272,91.39,1058.722583,6.483297,0.0,818.05,116.48,307.58,2657.969152,1242.11
2025-04-01,0,0,0,1,1,67480.0,20019.53,0.0,307.04,102.8,126.3019,94.0,1517.806107,125.245636,1265.340308,9.593266,0.0,848.000001,201.61,345.41,2917.985317,1395.020001
2025-04-02,0,0,0,1,1,78322.0,24180.61,0.0,366.44,116.2,102.7404,94.0,1600.942304,120.761424,1173.496978,7.550821,0.0,808.64,199.94,344.96,2902.751527,1353.54
2025-04-03,0,0,0,1,1,77971.0,18463.62,0.0,311.95,93.17,90.0337,93.0,1598.852663,118.531117,1693.212791,8.696229,0.0,758.65,194.89,318.57,3419.2928,1272.11
2025-04-04,0,0,0,1,1,63056.0,21353.69,0.0,196.01,88.37,111.5575,93.0,1462.96428,120.86958,1422.666521,7.44301,0.0,766.869999,188.04,310.4,3013.943391,1265.309999
2025-04-05,0,0,0,1,1,145985.0,24134.58,0.0,622.95,108.31,122.3398686,94.0,2120.327758,124.881305,1663.002413,9.381824,0.0,712.13,179.38,287.84,3917.5933,1179.35
2025-04-06,1,0,0,1,1,193288.0,49249.15,0.0,598.52,131.17,127.1914,93.0,1707.830676,118.189801,1457.664038,9.207658,0.0,904.3,214.02,370.12,3292.892173,1488.44
2025-04-07,0,0,0,0,0,37998.0,12353.93,0.0,172.84,103.23,128.1777,93.0,1612.665854,118.362297,937.533211,9.82343,0.0,821.250001,202.36,345.02,2678.384792,1368.630001
2025-04-08,0,0,0,0,0,31722.0,15782.34,0.0,89.5,93.02,125.4775,94.0,1722.520383,116.985756,1838.015399,7.493953,0.0,761.34,187.88,301.32,3685.015491,1250.54
2025-04-09,0,0,0,0,0,37246.0,17466.89,0.0,110.86,97.87,139.1317,94.0,1472.73956,123.456052,1421.218337,6.358004,0.0,775.54,190.91,306.93,3023.771953,1273.38
2025-04-10,0,0,0,0,0,53363.0,17992.38,0.0,167.64,122.63,130.0880852,93.0,1712.868167,119.670715,1507.338438,7.888685,0.0,768.18,188.129999,317.230001,3347.766005,1273.54
2025-04-11,0,0,0,0,0,49896.0,21701.76,0.0,119.5,133.08,127.3566,93.0,1488.313336,121.976311,1219.24952,8.143706,0.0,766.57,187.020001,307.47,2837.682873,1261.060001
2025-04-12,0,0,0,0,0,59674.0,20317.22,0.0,219.42,92.58,106.7681,94.0,1508.585175,120.55198,1722.074813,9.363533,0.0,783.67,188.93,317.08,3360.575501,1289.68
2025-04-13,0,0,0,0,0,65936.0,15063.62,0.0,211.64,151.96,146.6208,94.0,1639.413228,119.233182,1456.32301,8.081267,0.0,896.98,219.22,371.26,3223.050687,1487.46
2025-04-14,0,0,0,0,0,40169.0,14973.88,0.0,178.31,145.52,140.9822,93.0,1294.85023,117.276433,1227.909266,8.459032,0.0,777.2,190.68,317.270001,2648.494961,1285.150001
2025-04-15,0,0,0,0,0,46678.0,17941.18,0.0,176.15,205.85,135.3617,95.0,1261.317643,117.853463,1478.943763,8.500895,0.0,802.27,193.13,323.14,2866.615764,1318.54
2025-04-16,0,0,0,0,0,41767.0,14593.62,0.0,116.28,187.84,137.263,94.0,1164.747723,113.911702,1384.63546,8.754883,0.0,778.53,191.2,311.24,2672.049768,1280.97
2025-04-17,0,0,0,0,0,39982.0,14256.8,0.0,128.97,116.97,113.6624,94.0,1200.340927,122.532081,1329.580889,9.628748,0.0,758.37,187.259999,310.769999,2662.082645,1256.399998
2025-04-18,0,0,1,0,0,49806.0,16396.76,0.0,112.74,130.73,83.6713,93.0,1183.278434,117.838827,1533.493957,9.145792,0.0,743.87,182.169999,299.22,2843.75701,1225.259999
2025-04-19,0,0,0,0,0,35546.0,11745.46,0.0,122.08,60.77,71.36482995,95.0,1090.174843,126.844987,1155.406196,9.192153,0.0,834.26,195.95,338.88,2381.618179,1369.09
2025-04-20,0,0,0,0,0,38977.0,18605.59,0.0,150.98,87.31,73.01601819,93.0,1136.05798,109.055873,1471.943179,9.250867,0.0,872.74,211.56,350.54,2726.307899,1434.84
2025-04-21,0,0,1,0,0,60848.0,28346.17,0.0,181.82,146.19,120.0015,94.0,1297.454964,116.19858,1442.095022,9.336813,0.0,812.91,200.66,326.71,2865.085379,1340.28
2025-04-22,0,0,0,0,1,60393.0,24911.4,0.0,183.82,178.73,144.6669,93.0,1021.58775,111.460569,1259.598337,8.76957,0.0,754.4,189.13,316.329999,2401.416226,1259.859999
2025-04-23,0,0,0,0,1,55556.0,23511.35,0.0,162.4,182.21,172.0389,92.0,1033.375192,115.634855,1336.016796,10.955316,0.0,807.53,193.99,329.47,2495.982159,1330.99
2025-04-24,1,0,0,0,1,62769.0,23860.83,0.0,223.09,172.59,167.0872,93.0,1269.918093,117.222426,1355.049387,8.783026,0.0,781.27,189.37,312.66,2750.972932,1283.3
2025-04-25,0,0,0,0,1,53871.0,15269.54,0.0,145.62,167.31,172.0386,92.0,1274.008036,82.949441,821.795303,8.828938,0.0,730.4,153.57,270.459999,2187.581718,1154.429999
2025-04-26,0,0,0,0,1,58496.0,19447.72,0.0,193.68,88.6,111.7546,92.0,1232.368564,82.852852,844.781682,8.581171,0.0,655.49,135.95,256.82,2168.584269,1048.26
2025-04-27,0,0,0,0,1,90690.0,28390.34,0.0,233.76,149.83,177.8413,92.0,1350.499635,81.824195,747.53957,9.410898,0.0,779.57,166.66,311.79,2189.274298,1258.02
2025-04-28,0,0,0,0,0,38067.0,13167.52,0.0,108.09,150.35,197.7827,92.0,1253.217387,74.972238,736.131071,8.474175,0.0,710.67,146.93,276.06,2072.794871,1133.66
2025-04-29,0,0,0,0,0,42799.0,13013.78,0.0,87.94,144.58,209.7865,92.0,1249.521461,78.309213,923.020464,8.053744,0.0,677.94,139.37,277.1,2258.904882,1094.41
2025-04-30,1,0,0,0,1,61706.0,17207.16,0.0,192.57,121.01,164.5309,92.0,1079.078566,75.702629,715.79928,7.438128,0.0,692.640001,141.88,264.78,1878.018603,1099.300001
2025-05-01,0,0,1,0,1,59419.0,20521.93,0.0,193.06,95.89,127.1533,90.48,1203.82772,76.323423,776.97722,8.608796,0.0,1546.77,329.12,620.43,2065.737159,2496.32
2025-05-02,0,0,0,0,1,55475.0,15571.32,0.0,213.11,100.77,140.7004,90.51,1322.667526,84.671306,826.452289,9.30173,0.0,1289.590001,276.34,512.48,2243.092851,2078.410001
2025-05-03,0,0,0,0,1,48628.0,20677.5,0.0,121.72,89.81,112.7549,91.75,1282.139044,86.53953,930.888941,7.893588,0.0,1296.44,276.02,513.96,2307.461103,2086.42
2025-05-04,0,0,0,0,1,63849.0,17589.1,0.0,251.72,146.66,113.9315,91.43,1433.268574,85.857709,824.473326,8.872119,0.0,916.97,205.99,352.4,2352.471728,1475.36
2025-05-05,0,0,0,0,1,51394.0,21663.34,0.0,198.66,156.71,126.5887,91.02,1278.652457,77.307613,738.03921,8.885424,0.0,801.08,164.6,296.1,2102.884704,1261.78
2025-05-06,0,0,0,0,1,45238.0,18782.51,0.0,173.17,152.52,107.7172,90.37,1109.751923,76.955142,930.037664,9.480568,0.0,787.48,157.14,289.759999,2126.225297,1234.379999
2025-05-07,0,0,0,0,1,57363.0,18000.09,0.0,137.82,148.69,125.621,90.41,1159.47569,79.500715,880.07821,8.587033,0.0,810.840001,168.639999,301.200005,2127.641648,1280.680005
2025-05-08,1,0,1,0,1,83352.0,18339.59,0.0,233.34,128.24,137.3859,90.3,1481.119368,75.615358,840.378677,8.228333,0.0,788.56,171.77,272.92,2405.341736,1233.25
2025-05-09,0,0,0,0,1,61566.0,16484.48,0.0,188.05,99.98,113.5554,90.93,1204.604365,243.052532,1228.443117,8.376922,0.0,720.73,160.48,281.18,2684.476936,1162.39
2025-05-10,0,0,0,0,1,67933.0,21932.8,0.0,254.96,108.08,117.681,90.46,1089.785833,248.248991,1730.058187,7.77782,0.0,768.48,162.14,290.34,3075.870831,1220.96
2025-05-11,0,0,0,0,1,96876.0,30417.92,0.0,300.23,109.59,145.7903,91.11,1222.480138,241.612843,1609.332023,9.226653,0.0,899.87,185.13,320.4,3082.651657,1405.4
2025-05-12,0,0,0,0,1,52774.0,19621.72,0.0,188.02,152.77,191.289,87.21,1165.581085,231.529459,1471.249262,7.515902,0.0,786.120002,172.7,300.690001,2875.875708,1259.510003
2025-05-13,0,0,0,0,1,56647.0,19362.69,0.0,227.02,164.68,204.4275,98.08,1215.003397,253.43411,1441.863797,8.350141,0.0,780.46,155.82,280.43,2918.651445,1216.71
2025-05-14,0,0,0,0,1,61808.0,23361.29,0.0,181.21,150.09,202.2141,97.81,1141.080438,207.184156,1377.28173,8.327931,0.0,820.09,170.57,302.470001,2733.874255,1293.130001
2025-05-15,0,0,0,0,1,70469.0,28071.5,0.0,201.85,154.93,198.8089,98.3,1357.900967,132.405029,1354.209266,9.527789,0.0,776.94,167.32,296.52,2854.043051,1240.78
2025-05-16,0,0,0,0,1,71571.0,24383.38,0.0,202.31,102.77,201.0367,97.79,1496.163942,129.653337,1473.898294,9.905467,0.0,1201.45,328.87,592.58,3109.62104,2122.9
2025-05-17,0,0,0,0,1,68820.0,31263.55,0.0,204.52,99.66,158.8587,97.87,1890.224471,128.99466,1832.447643,10.146583,0.0,1176.039999,371.05,677.96,3861.813357,2225.049999
2025-05-18,0,0,0,0,1,95595.0,36699.58,0.0,352.7,99.17,165.3353,97.69,1850.97295,123.223317,1484.761535,10.240587,0.0,1449.179999,423.32,775.54,3469.198389,2648.039999
2025-05-19,0,0,0,0,0,61210.0,30805.32,0.0,187.1,194.75,171.328,98.22,1682.10078,125.925108,1318.834268,8.25093,0.0,1323.79,402.59,746.269999,3135.111086,2472.649999
2025-05-20,1,0,0,0,0,81034.0,25654.26,0.0,288.13,152.27,133.7702,97.72,1781.161947,121.287327,1569.330077,7.405048,0.0,1347.790001,404.75,736.4,3479.184399,2488.940001
